8690 26233
6549 3597 -843
3989 1515 -83
7340 8011 -495
6515 5028 638
6971 4991 765
7791 7501 139
2907 86 835
6560 4317 -513
2004 3886 -48
2418 2934 339
4993 5034 -468
8018 6903 823
5164 2530 75
7950 4274 130
5550 8601 -605
463 2793 436
8155 8416 773
1622 2919 -775
6851 1637 60
6070 5966 335
3010 2352 -498
1902 4422 -631
6778 279 -760
6331 2102 -217
2293 868 -310
3949 5749 641
3796 4406 693
2850 2440 658
7868 3567 -436
2959 2516 355
6882 5005 826
863 1054 -59
2748 3066 946
420 1317 -786
2586 3979 -984
6580 6592 -519
8628 4059 563
1597 1963 303
8300 5861 -796
8351 5298 359
6038 7637 573
3895 1320 577
6326 3420 -861
3614 11 564
1317 1582 931
8671 2597 -291
4354 6615 -543
6721 3024 957
3789 5379 653
658 4480 240
8511 7319 463
2315 5016 467
4655 5561 88
4073 976 -688
1594 7857 -490
5739 7453 -884
1622 394 728
4116 2808 -265
1605 8106 -51
3366 1816 435
689 1483 600
2638 5353 320
5098 4331 111
5777 6439 -35
1165 6687 230
6774 4086 -245
2835 5555 591
1017 7357 -952
1142 2875 -904
8319 8005 747
2270 7248 534
7847 8273 -512
1764 1175 -841
63 8295 103
5858 1857 541
7410 544 -14
4625 2248 300
5656 2969 685
3880 3174 953
5548 4979 81
7296 3627 -314
803 7134 -964
6690 1066 -769
8196 23 -495
1171 242 -177
1874 2656 685
7342 8176 -576
7285 215 79
6388 412 -904
4168 8565 450
6688 2978 -374
5518 2438 -406
7996 7734 -476
7600 5606 -855
5467 7814 -187
8356 1282 847
1277 7178 -363
828 4253 -821
7543 7691 851
4682 5574 192
3953 7768 -929
680 7634 -265
884 5253 272
7817 593 -204
1581 7594 727
8469 4375 527
5474 2435 -235
7490 2457 678
7580 1395 -736
516 2726 -124
4896 2452 -297
5199 417 889
877 1914 509
6306 2936 818
7855 665 430
2507 5217 941
7327 817 49
5335 150 -154
2913 4831 -725
3197 2842 -727
6926 7743 475
6362 1345 914
710 8036 -794
2640 7312 361
63 5195 -543
2934 1045 -303
4883 5324 828
3284 6502 -254
1775 598 -70
4423 2538 -823
3318 4464 -511
8327 3567 -680
5507 7146 276
4529 3638 -58
3365 4586 -987
8418 7807 696
1793 3663 -409
3751 7178 -179
4234 3811 -501
1483 7581 870
6708 958 854
5497 641 -889
3145 2823 376
2473 7396 -657
2654 4591 -666
1885 1957 920
7134 5591 -737
5867 728 -502
6502 927 -61
8044 1830 398
4632 5463 37
2545 633 -402
2351 6144 129
2446 735 859
2992 6667 352
2677 8158 -360
1366 7560 341
6852 4578 331
6683 1925 -920
2517 7285 459
3114 3412 -294
1892 4811 95
7751 8376 -661
5355 7268 -248
5042 8360 -411
2826 320 182
1954 275 10
3482 4851 -268
2734 7660 -952
5153 395 -861
5606 3559 477
2828 2809 124
5268 3653 335
3901 4622 -898
7544 7965 -363
2639 1074 -375
8659 4949 633
1151 5715 -182
1913 5955 -839
1264 7529 -796
8270 537 -648
4172 2683 888
2738 1555 281
363 4215 673
6005 8555 -943
8021 8582 -745
2427 5040 -949
6975 7483 430
6617 7117 778
675 8277 349
6232 3445 865
2293 1433 -173
2906 603 439
8335 4288 255
4209 8157 889
8347 2943 973
8505 1157 -136
7883 6448 -598
331 2222 186
1788 2557 129
6988 4324 -365
1941 1199 -289
8100 2484 276
5464 5698 -733
6558 7584 523
8151 8402 893
5700 6461 -366
5858 5014 -493
7145 4956 907
5760 529 769
3350 592 -729
2683 4854 818
657 7373 778
7927 7051 49
8284 3792 -254
3607 3489 -38
4948 5228 -547
5603 8473 47
2769 6444 -133
2596 294 -147
4665 6183 364
6084 6812 429
5081 1548 -85
6196 1097 207
2864 942 516
6702 3750 -309
1678 5398 -642
2175 4934 246
5405 6950 -230
8183 8346 321
1779 3585 611
2565 3900 -996
7098 3486 169
4109 5116 311
6104 2144 -932
4008 5327 745
8614 1145 278
7910 6483 -744
1716 6164 -808
7932 8041 393
4576 1642 -667
7517 3624 852
5314 1223 -161
4902 6263 -794
6183 4785 932
6768 2413 339
5656 4807 -99
5027 3327 -831
582 3762 -583
4702 6278 -913
3013 1120 960
570 600 668
7226 3025 939
1469 3476 -914
38 95 175
581 8482 227
2709 4007 -822
3164 8523 -9
2156 7260 788
3114 7687 -853
1371 6464 -774
2101 5279 953
7242 2237 -497
4241 502 -552
5854 5831 -201
4655 5531 -116
832 6920 644
6218 1307 -511
347 4164 606
2431 3264 972
1320 5573 -723
2837 2693 -207
4320 707 -290
3917 4105 -97
33 719 184
4110 6178 -293
3208 966 -434
2364 1405 409
5251 5331 353
5774 8514 2
334 8598 -840
6734 4277 -49
5090 952 -138
6561 2236 -872
6016 391 -695
5092 2856 718
5774 1117 -334
345 2433 112
1200 5233 -576
5607 4316 160
1019 6676 -655
6320 8568 -715
7791 2256 866
1891 3660 -92
5116 835 -230
3605 6410 363
7840 8397 484
6927 6658 293
4326 1661 -508
4080 615 605
1258 5983 32
7228 3706 -848
8279 3763 782
6741 6335 -43
4547 266 815
385 2346 -426
8607 6800 499
2272 4545 558
295 1949 -982
3606 4708 289
5574 100 551
4691 3090 216
1310 655 -280
8240 5855 -577
6609 2568 986
247 8531 464
6160 1939 -667
5860 1821 -860
7758 3612 574
4522 203 715
1513 5075 913
142 7282 -978
6260 5588 567
4089 3391 -561
2601 8240 -411
2738 3263 -340
664 1671 284
2143 5372 893
8072 7660 -555
4920 2719 290
1873 1672 -300
1271 3510 551
8504 5445 -465
5153 2061 -84
559 8468 835
7983 1141 -856
1716 1365 46
7499 5580 -474
8233 5530 895
301 6736 886
6941 832 592
3340 6982 -442
7232 1813 970
5717 5147 927
993 737 466
4026 207 -638
3387 1982 -137
4944 5122 -928
4896 8359 -22
5270 5493 -208
6678 3559 198
7064 6213 610
3730 5490 -965
3048 4820 246
2736 8044 27
3265 3498 -704
7866 2226 719
2239 6680 618
5212 1287 -536
8422 8477 645
2549 832 688
2291 3161 -795
6376 5222 699
4808 6783 191
4655 3540 818
64 6712 316
7358 7739 400
803 3521 896
6809 2489 -887
8623 3647 -998
5778 5612 -729
1290 5046 891
5613 3949 394
8052 1833 -382
6269 8370 474
1192 5667 998
6110 5786 -930
5090 7439 -898
4918 5928 -69
2915 7426 794
4853 6375 726
1182 3359 578
8067 648 548
3578 5764 -662
3791 215 872
1151 1146 938
3192 8375 458
4657 2218 -449
5578 4764 -611
2842 1132 -16
3740 2366 -328
6275 24 626
695 852 -976
2939 1110 -351
5865 5555 -317
4415 3897 536
80 6910 -924
3384 3494 99
4684 4556 123
2948 2602 -65
5603 7481 183
6758 2244 -477
3947 8547 259
4414 2805 910
3448 858 267
2230 588 -16
6887 4673 -40
7392 8272 -410
222 7393 729
5695 1288 -996
1139 5504 727
1896 6677 897
4462 3357 578
8550 6254 -826
7587 5454 989
3490 3166 -685
3732 7406 -198
6005 7475 437
3427 8159 -378
465 2687 896
5929 1393 -5
4290 1133 -487
1274 4628 610
5552 5772 395
2718 4121 -770
8317 7404 425
3269 2143 -2
4736 1914 740
8389 8363 676
3174 1578 386
5815 6556 -460
3392 4847 172
2028 8404 520
49 5010 -562
7536 8481 -555
7135 4602 -22
3169 5253 730
4334 4181 -466
2300 8216 348
6417 7198 -145
1181 6267 650
7566 1238 -344
7800 1321 986
4150 3890 -992
448 7031 63
6962 34 212
898 8449 232
7158 4224 -12
1177 1348 595
6042 5602 314
7424 7319 -796
1932 4501 -859
5517 7926 -185
1621 3108 -95
6551 5997 -255
7575 7691 243
4065 5802 274
5119 3866 -768
1464 6615 -406
3752 223 -752
560 2115 -450
8474 473 -585
6911 3005 752
8253 2641 110
5730 946 -687
7924 669 -384
4646 7093 571
6775 6387 -194
3365 347 -934
1310 545 -993
317 4668 -665
7261 6715 -429
110 3783 19
8274 1220 997
1939 4105 966
3053 3896 257
4757 844 -510
3920 5456 56
3822 2680 -209
752 3733 -820
6015 3701 446
5072 4627 -692
6505 489 420
3391 4487 -668
3611 3302 60
6082 2307 396
8497 405 675
399 4190 -631
3159 3515 -678
6518 4775 562
4989 5651 -88
2346 2704 -323
5640 3105 -914
3184 1117 976
5339 2497 934
8606 6898 -569
5027 7797 -372
6503 7866 539
3668 7529 -174
2868 6971 618
4767 3518 -766
7033 5923 667
102 4398 -45
7025 5245 619
7172 6010 651
202 1354 -877
2129 1551 -252
6987 2001 -920
6294 2702 904
1537 2931 -787
6903 5807 699
8567 540 760
6130 6303 -549
5904 7366 407
3446 6352 -10
4902 551 -123
936 7709 -355
563 491 -640
2744 6484 829
6389 3806 -969
5554 6449 517
1960 5114 -7
908 8625 594
1438 8332 808
4934 5089 300
885 4825 953
1165 6820 -920
1419 2775 -428
7373 3832 -525
6923 4406 134
6052 1430 830
8193 833 -150
3923 389 -553
3845 5910 514
1285 4005 -266
4360 3693 -631
5220 1963 -959
7083 73 -263
5429 890 -491
7838 197 -283
4022 1698 -518
8129 1727 -648
1800 4937 -718
768 3736 189
3427 2433 646
1857 5781 915
2288 8670 982
1145 2184 631
4641 4576 -831
304 6948 -649
7879 6749 741
949 4517 -930
6324 472 -147
2556 5078 -785
3746 1729 865
1798 8007 375
2155 7117 -22
3054 4862 351
4455 8226 914
6808 383 -186
5778 4473 -292
2275 5418 -398
2209 5816 -417
3019 2624 -970
1792 8409 -722
6921 2263 566
2178 1623 386
7781 8658 -778
6336 2074 607
7701 8557 -477
5097 4513 154
7924 5543 353
8261 3563 -214
5973 4953 695
6923 2084 -934
3203 7375 525
5840 7787 167
8013 7989 59
6779 3771 -492
2090 2629 654
38 764 676
3279 5408 898
8314 795 -95
868 8359 -443
1618 3561 302
2993 3094 721
8223 149 -140
7413 2335 110
3117 8087 25
7619 7967 344
6081 2792 910
745 3702 -514
5936 5653 -3
6508 4151 -363
4715 4330 -737
7532 2882 -17
4659 6408 -677
7878 8348 -348
4601 6747 -672
5069 6302 -981
1418 8035 -914
492 3182 928
5065 50 -417
2951 4183 -302
4292 5930 -588
5747 4159 -210
7190 562 -337
5121 1341 574
6779 1854 -49
2245 4589 329
5763 143 -802
2352 1705 -743
6304 2189 -45
3308 1455 220
8598 7960 -880
2050 2563 245
2348 583 -653
8684 4765 -616
4796 8310 822
2478 6664 -597
1040 2599 366
2585 4051 -253
6 8659 256
2389 4475 150
202 4075 -483
5609 6498 -106
4813 8482 -631
5553 2432 -430
2642 5342 429
5231 2050 89
228 4853 819
4837 6151 -526
3538 6376 555
3927 4163 151
2584 1857 -394
8333 921 -88
7399 6627 -209
774 2721 819
6770 483 491
4754 3930 -371
6403 6512 -534
7886 3820 655
6166 7193 871
7829 6973 -117
6580 2698 -590
7797 1754 -813
4120 1934 -533
2750 6049 520
1745 5426 -371
2479 190 585
7310 2790 -830
1559 1690 721
1534 5232 447
3407 5372 -894
4160 3303 -803
4633 2622 -154
7290 7732 96
1226 6587 87
2456 2186 352
4091 8189 -846
7448 6096 -5
8306 6764 793
6666 6103 686
4544 6472 -953
8317 8671 576
144 1085 -624
8086 1774 726
7911 6455 -499
2133 5118 98
3175 1347 -808
2531 1600 274
98 5799 -495
4759 8677 466
8179 2402 -946
4798 957 582
1831 5277 -832
7833 2313 -395
5172 5416 36
2839 4940 -789
3139 7775 842
1946 6948 -226
1948 8291 -776
4492 262 669
8613 353 -946
949 6043 -366
8525 5382 -40
6312 6571 166
2103 2343 209
7295 6118 -128
1148 1615 846
7792 7971 446
1271 3055 385
1678 7240 158
6635 7772 -213
5117 1676 -608
6065 4835 -535
4535 748 491
1701 4203 -659
7954 7343 -131
1535 352 579
7509 5759 -53
7980 2792 -391
3609 1121 -324
4785 207 -911
8647 3897 992
1175 5781 -223
380 2250 -536
799 2232 57
112 1527 327
2741 519 -171
3373 4332 -566
1618 3284 253
1381 5892 382
3582 400 -23
3796 1962 32
455 1527 -87
4136 6901 253
5574 8528 7
4497 2395 387
5457 7575 -991
4422 8272 106
3959 956 842
238 6259 432
906 1925 -80
1461 8552 -842
611 3913 426
3838 6130 -844
2189 4287 -579
4342 7967 388
5525 5273 -149
4176 8594 -883
5951 7309 972
993 309 -54
2904 1762 832
1487 7649 535
5007 250 -405
2820 6345 -332
1953 4820 553
8680 743 220
4819 139 863
2389 5632 -215
1148 6325 -859
5004 338 669
8585 6925 -29
1386 2395 86
695 7972 57
1296 728 -909
6523 954 -498
8147 1560 -974
1557 603 -773
1930 4005 -797
3157 7841 -13
782 1890 -106
8434 3616 -470
8676 4622 -283
5160 7539 -155
4481 2380 490
1859 3817 901
2765 2903 -122
8195 590 952
6817 5056 -705
8081 8597 604
1142 1352 951
3795 3983 -603
1190 3161 607
3390 838 -456
2240 3897 -663
485 1132 310
8084 579 -452
73 2064 -747
3290 2858 869
1961 284 925
1436 6484 -168
262 8548 829
8587 4884 46
2730 2494 757
7479 8313 -653
1885 1187 261
3767 6683 -976
5794 1568 128
3089 499 421
5786 6001 -721
3725 4635 -60
7570 2423 -798
6395 7501 -20
1413 4122 839
6564 936 -839
7010 3285 -540
6777 7543 258
3183 6071 -309
5346 8209 214
7721 2651 -982
4223 459 458
6735 7280 -633
7725 6860 20
8317 5832 850
5019 4882 493
6546 1096 297
4185 6536 -704
7570 1392 757
2116 2846 -667
1524 7163 -195
4305 3414 -89
3013 296 750
5508 6082 210
8238 1743 705
2095 1098 885
7752 1813 651
2649 6246 -7
2937 7404 958
8185 3623 175
2047 509 -938
2082 8216 -834
4337 7619 -39
2868 5252 -523
6045 6409 -138
8640 6392 329
831 7682 -708
5079 6531 -392
6743 4826 777
6714 6731 -738
1635 2978 380
8025 4971 787
7639 489 737
2793 4302 628
2461 5145 -726
2707 5841 921
1932 6650 982
3521 3283 74
6564 8205 474
307 5406 281
5376 1583 650
1063 7028 176
2341 6946 -227
1190 6438 -365
1474 2070 -59
6481 8332 321
7264 525 545
5190 2705 736
3865 862 -742
3700 6906 525
5166 2766 -577
112 316 826
8146 8663 -35
375 7979 40
2160 2391 -758
4596 1194 286
2530 2946 -630
8054 3134 -953
7996 1939 245
3984 237 -854
1398 8458 714
5975 6368 -67
7119 2429 -760
1976 6908 621
6805 1599 447
7026 5959 -260
6823 4485 -128
1779 6465 -807
6918 6440 -390
1416 2823 -66
7606 3839 592
7846 1667 621
7338 6906 267
3371 1298 765
6062 3959 -325
538 3853 151
466 6253 294
2477 1311 -172
4702 4212 -414
6241 6121 -350
8562 4943 -360
3872 3017 -897
3010 513 -895
8645 5456 320
3085 2668 998
2235 2987 632
4284 1497 74
6118 6931 80
3965 8264 -323
4754 8334 -132
4920 1883 -464
164 530 -124
680 234 -555
4588 5622 -950
4013 1580 584
1295 1983 -792
4098 7294 -396
3839 484 -98
3581 6435 -210
2322 5959 -348
1032 1146 560
8343 2164 892
994 5871 512
3867 5466 152
5436 2206 -386
6643 659 762
4533 1346 688
275 4043 -973
2859 551 307
100 1225 -64
3191 834 214
4739 7049 -648
3738 3385 307
1915 2534 -98
3657 2926 -613
7658 538 391
4351 4379 988
4466 7943 -16
2231 7588 414
545 5782 -474
7016 182 -11
2822 1900 -28
1398 3579 -637
4956 6516 -761
4177 998 -190
7879 2185 -225
5176 3932 758
2279 7723 430
7559 1551 -866
7271 8099 269
6574 273 109
7229 2498 698
4553 2836 866
2171 3336 -302
4963 7016 521
3428 5101 -18
3419 2954 367
2926 5241 -760
156 7108 513
4367 6175 -326
2957 3786 752
3169 3958 665
7169 7885 89
823 924 585
7096 1120 -424
1525 7926 398
2399 4433 -64
423 1683 699
6613 5199 -662
3030 2126 -780
8070 7507 486
7155 7132 -839
573 1112 409
7982 1612 783
7193 2609 -597
1853 979 132
6007 8242 -134
1428 4385 24
5125 220 160
5317 6771 794
6418 1670 -632
5969 5428 -732
5076 1648 213
3857 4004 262
4007 3255 902
4548 725 -455
1597 1883 -716
23 3066 8
1733 292 -217
1637 879 -517
6222 2620 -75
922 6423 967
2399 4444 574
7899 6023 -749
2 4653 -196
2772 3331 110
8573 6471 -904
1307 5982 187
4869 8063 -713
6853 8472 848
7878 6236 563
2534 3033 11
5950 4874 -860
6668 7280 -590
7642 7225 46
3305 7778 604
8275 2058 -122
668 3619 765
1915 3968 35
8369 5431 766
6261 1568 -662
8662 5446 -6
6459 818 -334
3263 1832 3
3930 1323 397
2694 3685 504
4143 2315 980
2873 6072 182
140 7500 569
6000 6725 -943
765 7694 -773
6218 7574 499
403 1395 754
1498 841 531
2475 561 -365
6289 7263 -657
1657 754 -159
1615 3009 -331
631 6832 825
3711 5969 446
658 307 271
3203 7744 239
5892 6339 -389
1816 6058 613
5992 7477 293
6970 3630 129
945 5115 267
429 2253 868
3188 2461 866
3074 1200 -596
6637 4377 -582
6439 8292 -496
5760 5578 293
1133 3601 -353
45 5938 332
137 1390 921
4672 228 525
2775 6079 659
5020 7090 -508
7974 5689 -155
4858 1871 -245
2860 1313 -829
1344 2661 -908
5325 7862 538
5478 6806 -296
1561 4743 396
6570 305 170
2911 7411 684
5765 7117 -538
5132 6345 -633
6616 4521 -567
7857 1404 415
4664 4402 -927
1277 891 -755
6223 2917 -210
7819 1373 -424
1809 8415 -271
6981 3425 -673
2131 2884 -995
8127 2499 -347
7908 832 372
644 8479 533
346 6447 467
7444 6354 -921
521 1848 -535
1206 6339 -686
5992 5939 947
7324 2259 965
5655 2091 503
1829 5155 981
6045 4742 -637
4676 3531 -740
3689 1250 -896
4136 4991 -762
6648 2288 432
4916 2236 -832
5646 7367 924
4976 6257 462
8467 3918 -941
7121 8641 -820
2122 3931 256
6077 1471 716
1575 6445 885
4967 1565 -594
3329 3743 -383
4854 6573 -538
7272 812 -843
3856 3936 -721
2123 8618 -487
618 3725 -751
3266 3340 705
1020 5356 35
5615 4012 553
432 774 453
225 3999 -996
5275 5645 -731
4497 2577 -757
8565 1065 -694
5311 5122 -421
4057 6608 -329
4385 4466 851
8588 2070 727
763 6334 -450
7519 7748 -314
6541 7734 -134
4673 7146 -283
4258 5260 124
188 4935 -720
4806 258 -177
7568 1313 -255
6121 1210 -486
2144 676 -41
8659 4107 -342
6104 8526 -74
8416 3681 -301
4066 6325 -171
934 4121 766
4636 4223 -455
5023 2860 -881
6939 7762 -672
316 8436 1000
1616 4456 381
3911 6512 162
1993 467 -317
213 1430 681
1624 6185 -804
3537 2592 -239
4538 5865 855
4161 777 -709
7303 2754 333
6147 6211 101
363 6232 -574
4806 6228 596
3708 1243 -902
8083 5651 -256
3257 1958 638
7476 7737 120
8476 416 -542
1919 6789 -455
6284 6538 488
1805 1104 602
2477 34 735
8315 7118 -516
739 232 380
53 6253 594
1594 114 417
6702 6379 514
8119 4998 700
4971 5354 -830
8119 1188 694
7992 8485 255
2505 4861 250
14 7404 958
2774 1637 -785
6701 7214 77
767 3060 537
4196 8162 370
5410 4386 -378
1664 584 -127
4807 4881 190
2882 5409 -683
3471 1241 914
8408 8249 -174
3118 1460 -682
2801 6090 225
5709 6124 26
5285 1140 -487
3556 5399 -774
7238 5685 -373
287 5451 219
1865 5495 -358
4238 1696 -855
606 4418 -656
5261 7755 167
376 7134 -742
1903 146 -299
4508 4586 -737
4913 2332 503
3768 7261 -524
395 2971 548
422 5548 -407
3682 6016 -85
1910 3989 579
5489 2593 620
6045 3095 563
4067 6442 799
7355 1458 935
1870 1695 318
2238 6326 -271
1028 5986 924
3559 838 -819
3489 3274 -141
8141 2457 -892
7524 6353 943
994 4438 -336
6470 4499 -608
3973 2412 -75
5434 139 775
7120 5723 -443
974 4545 188
2970 6319 -444
2809 4237 -846
4623 7539 392
6192 5091 491
3662 7792 -825
626 3788 -311
2769 6552 -942
2585 6889 -754
208 2998 -456
5332 5904 688
790 8632 416
7671 1647 428
6100 1350 549
7756 1578 814
5962 2192 -884
3706 2623 -743
4341 4040 -351
4693 1316 -33
2123 8468 440
671 6147 -622
7922 682 327
670 4609 -431
5519 4637 762
4350 5297 235
3907 3341 -414
1244 6138 -641
3468 5511 -132
1177 7755 979
8100 175 -399
4957 8531 -103
3458 1995 -381
1421 6543 506
5943 5784 398
1767 7987 154
7035 6446 168
4070 3940 -68
2317 3660 935
1227 7165 402
5736 866 -517
3749 864 811
2087 4087 -519
8123 5909 906
191 3516 29
3193 781 -510
767 6589 -837
7387 6141 -999
3025 5225 -585
4699 6133 -551
2142 8016 318
4620 3325 -563
1324 3281 -201
7550 4262 381
7439 8656 793
6575 2993 -349
7565 4025 646
1437 1670 538
1109 7734 821
6324 7915 -439
7496 42 -409
537 2848 211
8389 3669 -145
6822 3371 -989
5494 2740 -279
4735 4100 -534
3987 87 -892
2607 5758 -585
4446 1831 400
6278 7695 143
1069 625 909
51 276 478
6331 8204 231
679 4628 217
4610 706 272
4159 4271 139
7891 2242 186
544 1158 -126
68 7148 -121
6426 4914 -339
2834 8509 755
414 5437 678
1454 317 -187
1528 2207 -624
537 4804 675
2931 6142 -925
3642 6408 -406
6355 7965 -845
6086 4305 636
3653 1511 -427
7806 265 -937
2446 4919 -550
173 8356 -727
6832 7599 898
4094 7611 598
5794 2129 453
5201 6703 -799
4969 6933 15
5877 6746 509
7110 2190 -1000
2969 3744 690
779 3535 -469
7122 7553 -636
4215 1070 477
7409 982 684
5271 274 -367
6679 2393 -168
2974 586 309
939 5337 -584
5427 8410 -124
7635 5094 828
666 2310 942
6158 8350 959
1403 5480 361
2283 5904 -627
7487 8605 -147
8496 2123 729
7288 5496 -887
1814 108 -140
3638 7354 121
226 7380 -716
4455 3498 387
8382 8201 479
8000 7733 575
4141 2119 -598
1774 7414 -463
4884 3038 861
6246 8038 183
2043 3627 523
6123 4811 887
5526 2416 -855
2319 5127 688
4229 1741 945
597 6264 -70
1310 4584 -146
973 5327 466
1213 4081 -335
3301 216 299
999 6644 -663
6515 8171 657
2500 6911 -27
6726 682 241
4343 5675 -407
2999 5407 -597
4809 4269 757
840 6465 -734
6465 8620 -470
2577 7635 -261
6337 2836 -355
4632 95 979
1391 1715 718
276 59 695
8544 222 489
4261 2638 524
3931 2641 -915
4710 6581 374
6124 2550 -805
4054 1379 362
5014 3001 -741
8161 3127 365
8099 2079 -512
7336 3782 14
845 5814 161
7903 793 -489
1756 1486 110
3946 915 221
1630 463 140
7389 6428 181
1678 8602 212
5833 5764 -576
7274 345 -293
5499 7440 -399
2270 1183 -122
4647 2206 -417
5481 4739 -19
5526 3665 -81
1598 1838 -73
5799 2067 227
7447 8627 728
8162 4479 226
6899 7533 -571
145 3636 -905
1409 3969 -888
7664 7673 -69
2000 2028 870
7632 3712 -731
6554 1205 -896
7607 1828 7
590 6673 606
4450 3117 376
1746 4925 -685
7909 1629 -856
5866 7947 753
1573 4446 378
5309 864 -753
4990 907 109
5891 1751 -134
569 6360 339
4837 7872 -855
6565 2226 961
7957 8311 -444
4239 2050 746
6111 7708 -405
5755 787 -970
8388 8495 860
4562 2857 326
8177 3930 -258
8091 3770 177
1560 1700 -661
7374 6059 -321
285 5037 -572
2757 8016 -793
1025 7627 -304
749 5977 -606
5407 3970 309
5909 2909 -958
6563 8020 941
6409 2669 394
5197 2642 -766
6698 4968 -895
2077 2583 61
7702 4420 -308
4687 8592 242
1753 6945 352
8401 1329 627
1458 2469 -354
2931 2061 -487
5445 561 -283
4926 5509 -287
6854 2369 -186
669 3625 -977
4575 8337 834
1825 2838 933
7862 4880 702
8154 13 -919
2146 3801 813
2824 7963 -522
7263 3211 -777
5309 1657 -109
6782 5903 -287
4657 6671 -569
6638 1128 144
399 6215 -695
6741 1181 -634
5256 224 -990
1964 4022 478
1623 6985 -990
2031 2650 -768
5211 7007 -936
6252 1169 -325
5736 742 -80
6496 2448 707
4858 5601 -435
5796 4176 -575
6008 5583 -94
1046 2871 998
125 604 963
1733 7352 -100
8305 7446 270
4111 7281 435
6584 159 -919
1126 7895 -45
5210 7974 -604
7173 502 114
999 3635 -937
7323 2759 870
4455 2582 -869
3173 5791 335
6215 7951 629
5570 363 863
2945 2349 -326
6537 1507 -891
6794 3083 -606
1045 638 821
2854 3349 10
6117 6682 165
3448 5015 129
1460 2005 638
8149 5748 -370
1037 2763 -779
1997 3283 469
6011 6000 -313
4724 7468 -765
8558 116 -633
3082 5253 -196
5203 6469 646
3978 1016 -57
2555 5798 534
1778 2673 258
4538 4949 966
6613 2254 755
7521 6212 -702
704 457 842
3891 1448 757
5205 670 691
2796 2977 795
6737 8083 -932
3761 4406 -328
8379 8454 190
6619 3248 6
4615 7130 618
6179 1739 528
5092 1406 931
6861 1526 -170
6626 3207 -707
2178 125 621
4076 863 646
8637 1947 168
6732 1200 -679
3797 6334 -774
803 2520 -19
412 1224 507
3764 7299 -614
2316 2395 -503
6096 2660 -131
6667 4963 749
1187 6596 511
5570 1275 554
6910 3216 148
7769 8649 152
1648 6352 -574
6911 5707 34
1993 4215 556
5508 8085 373
618 6938 776
5179 5977 235
1805 3440 -370
3777 2101 320
3449 3008 239
432 8242 45
5969 6686 758
8659 6764 451
470 6225 252
49 8475 66
2361 4617 43
4793 7451 967
5433 4938 -81
5697 7857 72
7188 6393 916
1768 7764 -946
7210 3271 613
967 2099 890
894 4491 -354
7135 5978 -236
3807 3377 -461
1854 4731 644
5788 3799 -167
565 4043 317
3243 28 -92
3758 727 -838
3618 8647 266
5461 4283 -745
5276 4464 -520
6834 4347 -747
6965 6640 505
1156 3547 402
5818 7681 684
8500 1100 -986
4364 4444 930
8464 986 155
6486 5866 530
4848 3549 307
728 1406 302
5154 1307 585
1854 2192 -651
6011 7657 -616
7402 7261 636
2560 6576 691
2100 6753 951
7781 4 724
2610 2046 -291
3155 7056 384
3307 1789 797
7533 7348 -961
8678 1209 -264
6424 513 -280
93 5770 539
5017 6583 -927
4866 3720 716
6651 1465 463
6374 2866 -848
2863 7768 -561
7322 3059 150
2784 4097 -840
5296 2376 488
3075 7471 419
684 1875 -787
4538 6513 967
4860 5193 859
1778 3744 587
2285 4664 957
5850 6237 -460
2873 4747 673
7237 8360 181
5576 4402 -797
652 2188 -368
6339 394 -845
6213 8676 398
2590 5177 587
7315 809 837
3802 3588 -840
6631 707 488
5133 7546 94
8299 5996 -986
5130 5791 930
380 8457 -565
5855 2463 526
5919 186 994
4820 7216 -400
1090 6125 -599
7268 5957 39
7141 6968 111
6849 942 -807
7205 6944 -588
3883 5269 108
3434 7416 -100
13 5586 392
3365 1140 336
8590 5349 -529
2921 1916 -351
1786 7755 319
5887 1296 -786
614 2769 -372
2975 734 840
4921 651 -66
2678 8178 -703
5548 406 -724
2464 6723 982
6604 4206 -318
725 3531 104
4151 7186 -159
7211 4750 -764
1680 6464 -643
4530 593 -8
1812 8000 -866
1412 2452 -230
8137 4943 697
1447 4583 647
1635 8236 625
6154 5617 -30
2325 5589 272
1136 953 660
7259 453 294
5736 1388 -885
7958 6591 -685
1355 6353 427
4284 1751 -674
7646 869 703
900 5137 88
2442 7010 301
5949 2360 730
219 485 0
984 7400 -431
3384 3722 973
3993 8473 -574
1847 3073 -376
2647 2722 -36
3977 258 -326
7465 5943 917
5968 5481 528
4330 3043 -84
3306 3076 121
6805 8300 -843
1077 6438 974
5355 4167 -46
3876 4616 390
6053 2151 -220
4445 6281 781
47 4930 -35
5041 6594 -657
4393 2613 -768
3805 1248 -803
2859 5141 266
6212 7220 386
4751 7795 382
3000 476 -138
3422 7174 -938
475 954 383
1502 8385 -919
4907 6108 -860
2664 1325 285
2449 3301 452
5316 31 -666
8105 6293 646
170 5434 612
3754 2366 261
5517 1600 -855
8022 4002 313
1779 6310 -717
4619 2029 -80
6596 8312 -355
3787 3315 -979
589 1394 247
6070 8152 -62
5319 1335 -326
7951 7160 -283
2016 3803 -130
6091 668 -894
6929 1778 -488
3723 5657 216
8639 4974 598
8103 7767 -72
6096 8211 143
5502 7926 -801
3775 6356 -45
7538 5787 784
8521 2020 -477
8475 1415 -329
7939 6839 728
4681 5070 41
2960 7506 747
506 3030 -273
4504 4863 297
